job_id,industry_domain,job_title,job_desc_text,required_skills,soft_skills
7022,IT Systems Administrator,Systems Administrator,"admis has an opportunity for a results oriented systems engineer in its infrastructure team. admis supports many operational services including converged infrastructure and vmware as part of the core business function. this role will be involved in varied service delivery operations but particularly in our converged infrastructure and vm environment. this position will encompass monitoring, maintenance, troubleshooting, security, administration and resolutions of it operations. this position requires an understanding of the urgent nature of admiss business and the need to proactively find and fix problems quickly and effectively. we want employees who take ownership and follow through on decisions. it is important to determine and fix the root cause, rather than just treat the symptoms. we embrace change wholeheartedly and find new ways to serve customers. job responsibilities: advanced knowledge of handling problems or requests using established methods and procedures. ability to troubleshoot advanced problems and effectively utilize available resources to resolve problems. support of various systems including but not limited to: o hyper converged preferably vxrail, o vmware o replication solutions o windows server o azure/aws o general system support. ability to follow through on assigned tasks and complete per project timelines. work with developers, it members, other business units and vendors on requirements, and implementation of solutions. monitoring the health of the environment as a whole and individual systems. monitoring replication status and implementing failover procedures as required. adds, changes and deletes. spinning up testing environments. ability to work in a team oriented environment is essential weekend and off hours support is required as well as participation in an on call rotation job description (continued) job requirements: b.s. in information technology or related field and 5 years of work experience required. expected to provide periodic status reports as needed/requested. expected to follow processes to support and achieve a high level of customer satisfaction. proven communication skills with the ability to build a strong partnership with business clients and technology teams. solid technical knowledge, as well as competencies in areas including infrastructure, data models, requirements analysis, service orientation, monitoring, understanding of enterprise, business process, and application architecture. ability to grasp technical concepts quickly. proficient in converged infrastructure, vmware and replication software. hands-on 5+ years experience dealing with multi-data centers, multi-vendors, and multi-network connectivity. adapt and support fast-paced environment. promotes the adm way and core values preferred qualifications: zerto replication or recovery point netscaler sharepointe job schedulers financial industry experience relocation assistance is not available with this position. this position offers a complete benefit package, including 401k/esop, pension, health, life and dental insurance. adm requires the successful completion of applicable pre-employment drug screen, medical questionnaire and a background check. adm is an equal opportunity employer and makes employment decisions without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability and veterans status. eeo adm is an equal opportunity employer and makes employment decisions without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability and veterans status. ref id li-na2","converged infrastructure, vmware, troubleshooting, security, administration, it operations, monitoring, maintenance, replication solutions, windows server, azure/aws, system support, hyper converged (vxrail), replication software, service orientation, data models, infrastructure, monitoring, enterprise architecture, business process, application architecture, zerto replication, recovery point, netscaler, sharepoint, job schedulers","results-oriented, ownership, proactive problem-solving, decision follow-through, change management, communication, collaboration, adaptability, customer satisfaction focus, teamwork, fast-paced environment adaptation"
6990,IT Systems Administrator, Systems Administrator,"the systems administrator (systems admin) provides administrative and technical support for the arc of onondagas (agency) it systems infrastructure, application systems and client end-users. primary duties include deploying and supporting it strategies and initiatives. individual must be capable of working hands-on in support of a complex it environment. the arc of onondagas it environment supports the agencys multi-functional programs for individuals with developmental disabilities. as a result we have evolved our it capabilities to meet the associated business challenges providing health services across the various agency programs. the candidate for this position will need to be able to contribute and learn many different it disciplines. end user computing pc / windows administration email administration domain administration security administration network management server management mobile devices and applications voice and data, including collaboration the successful candidate will bring 2-4 years experience in a similar technical role. the initial and primary focus area for the systems admin will be end user deployment and support. skills that support that role are required for consideration of this position. a minimum of a 2-year degree in an it discipline is required. benefits arc of onondaga provides a generous benefits package including: competitive salary health benefits including medical, dental and vision paid time off (vacation, sick, personal and holiday) 401k with employer contribution hsa with employer contribution life insurance/add; tuition reimbursement","it systems infrastructure, application systems, end user computing, pc/windows administration, email administration, domain administration, security administration, network management, server management, mobile devices and applications, voice and data, collaboration","technical support, problem-solving, communication, teamwork"
7290,IT Systems Administrator,"Sr. IT Systems Administrator I, Windows - Woburn","sr it systems administrator i - windows raytheon ids it - woburn, ma whats your mission here at raytheon, we work together as one global team creating trusted, innovative solutions to make the world a safer place. our innovation spans all domains: from land and sea to air, space and cyberspace. were inspired by a noble mission thats shared by raytheon employees around the globe and an inclusive culture that empowers employees and celebrates their contributions. our it organization ensures that raytheon teammates across the globe are able to communicate, collaborate and innovate for customer success. we create leading-edge technology solutions to prevent security threats, protect the integrity of our systems and support raytheons it infrastructures around the world. system administrators collaborate with a diverse team to support fast-paced, critical programs with classified information system capabilities. success in this role means you are able to develop, implement and maintain secure, cost- efficient environments across various classified programs. program teams rely on your collaboration and guidance to define computing requirements and create end-to-end solutions to solve complex it infrastructure problems. this position is located in woburn, ma with potential for international and/or domestic travel. us dod secret clearance (us citizenship) is required for this role as of day one of employment relocation support is provided to the selected applicant if eligible per company policy. the budget will be capped at an amount to be discussed at the appropriate time. responsibilities: assure system reliability and performance through monitoring and infrastructure management provide system administration and maintenance support on windows based environments in client/server, network and data storage capacities respond to online service requests from users ensure server and application compliance with security and performance requirements (nispom, rmf) convert and upgrade to new systems develop and maintain technical and operational documentation to continually improve our computing environments engage in knowledge sharing to further develop the overall capability and performance of your technical team required experience: 4+ years of experience with windows operating systems, including windows 7 and 10, server 2008, 2012 and 2016 active directory and group policy management data storage and data backup technologies virtual computing technologies thin client technologies domain cotroller us citizenship as a us govt secret clearance is required. desired experience: security+ certification ability to collaborate effectively education: bachelors degree in computer science, engineering, science, mathematics or a related field directly applicable professional experience in a related field is accepted in lieu of a university degree what we offer: whether youre just starting out on your career journey or are an experienced professional, raytheon offers a robust total rewards package that goes above and beyond with compensation; healthcare, wellness, retirement and work/life benefits; career development and recognition programs. some of the superior benefits raytheon offers include paternal leave, flexible work schedules, achievement awards, educational assistance and child/adult backup care. find out why forbes ranks us among the top 500 of americas best employers by visiting us online at stay connected: dont miss out on whats happening at raytheon. follow raytheon on twitter follow raytheon on youtube follow raytheon on linkedin follow raytheon company on instagram 114489 raytheon is an equal opportunity/affirmative action employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, creed, sex, sexual orientation, gender identity, national origin, disability, or protected veteran status.","windows operating systems, active directory, group policy management, data storage technologies, data backup technologies, virtual computing technologies, thin client technologies, domain controller, nispom, rmf",collaboration
7353,IT Systems Administrator, Mac and/or Windows System Administrator,"science and technology on a mission for more than 60 years, the lawrence livermore national laboratory (llnl) has applied science and technology to make the world a safer place. we have an opening for a mac and/or windows system administrator to provide computer support for unclassified and/or classified systems in a heterogeneous environment to solve a variety of complex technical problems in a timely manner. you will be responsible for installing, configuring, securing and maintaining systems, as well as loading layered products and troubleshooting system problems. this position is in the information technology operations (ito) division matrixed to the national ignition facility (nif) computer support unit (csu) in the computation directorate. this position will be filled at either the 593.2 or 593.3 level depending on your qualifications. additional job responsibilities (outlined below) will be assigned if you are selected at the higher level. essential duties install new computer system hardware and upgrades. install and configure printers and other peripherals. install and configure operating systems, computer security and applications software. secure computer systems and monitor to ensure that they are in compliance with department of energy (doe) mandated orders. diagnose and resolve moderately complex system, printer, and network problems. provide technical assistance to the user community. maintain appropriate technology, computer security, and safety training. perform other duties as assigned. in addition at the 593.3 level perform complex installations and configurations. diagnose and resolve complex system and network-related problems. provide advanced technical assistance to the user community. qualifications associates degree in a computer-related field or equivalent combination of technical training and experience. general working knowledge of desktop and/or server computer hardware and operating systems (viz., mac os and/or windows os). experience and knowledge of administering, troubleshooting, maintaining, and repairing apple and/or windows computer systems. experience with and knowledge of the skills needed for a customer support role to include a focus on listening, rapport-building, good communication skills, friendly and approachable nature, and courtesy and patience. effective interpersonal and verbal and written communications skills, with the ability to interact with customers and team members. experience with and knowledge of mac and/or windows computer security protocols to manage user accounts, as well as control and monitor access. in addition at the 593.3 level advanced knowledge of mac and/or windows operating systems and associated computer hardware. significant experience developing tools and utilities. significant experience resolving complex system and network-related problems. desired qualifications professional computer certification (e.g., mcsa, mcse, comptia a+, acsp). experience securing computer systems, writing security plans, and monitoring activity to ensure compliance with doe mandated orders. general working knowledge of network hardware, software, protocols, and principles. pre-employment drug test: external applicant(s) selected for this position will be required to pass a post-offer, pre-employment drug test. security clearance: this position requires a department of energy (doe) q-level clearance. if you are selected, we will initiate a federal background investigation to determine if you meet eligibility requirements for access to classified information or matter. in addition, all l or q cleared employees are subject to random drug testing. q-level clearance requires u.s. citizenship. if you hold multiple citizenships (u.s. and another country), you may be required to renounce your non-u.s. citizenship before a doe l or q clearance will be processed/granted. note: this is a career indefinite position. lab employees and external candidates may be considered for this position. about us lawrence livermore national laboratory (llnl), located in the san francisco bay area (east bay), is a premier applied science laboratory that is part of the national nuclear security administration (nnsa) within the department of energy (doe). llnls mission is strengthening national security by developing and applying cutting-edge science, technology, and engineering that respond with vision, quality, integrity, and technical excellence to scientific issues of national importance. the laboratory has a current annual budget of about 1.8 billion, employing approximately 6,500 employees. llnl is an affirmative action/ equal opportunity employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, marital status, national origin, ancestry, sex, sexual orientation, gender identity, disability, medical condition, protected veteran status, age, citizenship, or any other characteristic protected by law.","computer hardware installation and configuration, operating system installation and configuration (mac os and windows os), troubleshooting system, printer, and network problems, computer security protocols, network hardware, software, protocols, and principles","customer support skills, interpersonal skills, verbal and written communication skills, listening skills, rapport-building skills, patience and courtesy"
7297,IT Systems Administrator,Systems Administrator,"about the position the system administrator (sa) is responsible for effective provisioning, installation/configuration, operation, and maintenance of systems hardware and software and related infrastructure. the system administrator plans and proposes solutions, advocates software and systems for the betterment of productivity and efficiency of the business. this individual participates in technical research and development to enable continuing innovation within the infrastructure. additionally, this individual ensures that system hardware, operating systems, software systems, and related procedures adhere to organizational value and enabling the ids teams. responsibilities and deliverables manage active directory incidents, problems and requests as well as maintain and monitor the ad infrastructure to include group creation user maintenance, group policies, and the addition, modification, and deletion of users maintain vmware horizon view infrastructure and desktops administrative focus on core cloud applications including salesforce, aws, ivanti heat, office 365, sentinel one, netsuite, and crashplan support vmware environments including an understanding of environment deployment and recompose of vdis provide technical support for both hardware and software issues manage the configuration and operation of client-based computer operating systems create and verify backups of data respond to and resolve help desk requests upgrade systems and processes as required for enhanced functionality and security issue resolution administer infrastructure, including firewalls, databases, malware protection software and other processes ensure network connectivity throughout a companys lan/wan infrastructure is on par with technical considerations maintain network servers such as file servers and vpn gateways review application logs install and test computer-related equipment provide technical mentoring and documentation to junior it technical staff work with it director on procurement methods, vendor selection, and annual budgeting perform daily system monitoring for integrity and availability of hardware, server resources, systems, and verifying completion of scheduled jobs such as backups travel expectations minimum travel required for this role about you associates or bachelors degree in a technical major, or equivalent experience minimum of 5 years experience with active directory and as a system administrator including back office duties (phone, applications) experience with databases, networks (lan, wan), patch management, cisco asa firewall technology and cisco switching and routing advanced knowledge of system vulnerabilities and security issues familiarity with vmware technologies ability to work with powershell ability to respond to help desk requests after hours on a limited basis working knowledge of product applications platforms and/or product systems platforms strong communication and interpersonal skills demonstrated organizational and analytical skills. self-motivated and independent in developing engineering solutions familiarity and working knowledge of microsoft suite about ids international decision systems, inc. is a world-class software developer of enterprise level software for the commercial finance industry. headquartered in minneapolis with global offices in australia, europe and india, international decision systems, inc. has a 40-year history of serving the majority of the top 200 leasing organizations worldwide. international decision systems, inc.s customers are among the largest publicly traded organizations in the world and they value international decision system, inc. for its nimble, responsive technology expertise. at international decision systems, inc. youll be part of an innovative team of professionals who serve the worlds commercial finance industry with progressive products and financial depth only available from an integrated strategic partner. candidate must be able to pass criminal and credit background check. as an equal opportunity employer, we are committed to a diverse workforce.","active directory management, vmware horizon view, cloud applications administration (salesforce, aws, ivanti heat, office 365, sentinel one, netsuite, crashplan), vmware environments, hardware and software troubleshooting, backup and data recovery, network infrastructure management, firewall and malware protection, system monitoring, powershell scripting, database management, lan/wan networks, patch management, cisco asa firewall technology, cisco switching and routing, it procurement and budgeting","strong communication skills, interpersonal skills, organizational skills, analytical skills, self-motivation, independent problem solving, technical mentoring, documentation skills"
7247,IT Systems Administrator,ServiceNow Systems Administrator,"we are looking for an experienced servicenow administrator to support and develop in an expanding servicenow environment. qualified candidates will have proven success in the design, development, testing and maintenance of servicenow applications. roles and responsibilities: implement, support and maintain servicenow platform build specific items and tasks using servicenow workflows work closely with clients to formulate and generate solutions manage usage and compliance of servicenow configure and manage data between servicenow and existing client systems problem solver and team player willingness to travel","servicenow administration, design and development of servicenow applications, servicenow workflows, data configuration and management, troubleshooting and maintenance","client communication, problem-solving, teamwork, travel readiness"
7211,IT Systems Administrator,IT CRM Systems Analyst (RevOps),"are you a saas administrative consultative guru who thrives on transforming sales process business requirements into scalable, elegant solutions do you possess fantastic troubleshooting and analytical skills, are you driven to help internal customers, and have the ability to dive deep into a new and ever changing products and platforms to learn them inside and out can you deftly lead conflicting stakeholders to consensus and coordinate choreographed alignments of declarative components, custom development, and third-party functionality what you get to do every day: work with the zendesk revenue operations team to design sales and order processing efficiency improvements spanning the salesforce.com and zuora platforms. leverage your cpq expertise to dial in maximum efficiency for zendesk in every aspect of the opportunity quote sales procoess. add your skills to a dynamic globally based team comprised of technical developers, it application owners to business partners from across the company to refine/enhance their processes on saas applications and platforms improve and maintain our salesforce.com implementation, execute audit procedures and maintenance and administration procedures serve as technical operations resource whereby you will execute production code migrations weekly for salesforce.com and other systems. management of both production and user acceptance and sandbox environments build configuration solutions on saas applications and coordinate with the business customers for acceptance testing maintain and enhance visual layout, workflow rules and business logic to streamline and enhance business processes and improve user experience implement and integrate third-party products / applications on the salesforce platform as well as other saas applications ensure quality assurance testing happens on all developed solutions before deployment co-design maintain users, user roles, security, and profiles research and advise on best practices for salesforce.com zuora solutions stay current with the periodic salesforce releases and leverage the updates applicable to the operations team engage with business stakeholders to gather/analyze requirements and map them to solutions that leverage salesforce functionality in addition to salesforce.com zuora, you will have opportunities to work within zendesk infrastructure products and the extended it platform stack what you bring to the role: ba or equivalent work experience and a minimum of 5 years salesforce.com analyst experience salesforce advanced administrator, platform builder sales cloud consultant certifications polished presenter and self-starter with a strong intuition for how to time and cater messaging to diverse business and technical audiences strong analytical, problem solving, communication and coordination skills detail oriented with strong prioritization skills proficiency with dataloader; soqlxplorer; and excel for data manipulation and complex custom reports; cpq demandtools are a plus data-driven mindset to build insightful analytics and support recommendations with transparent justifications can organize your work clearly and concisely, communicating your findings throughout the team as required a thirst for maintaining guru consultative status on all things sales cloud excellent communication skills both written and verbal and a strong sense of diplomacy in all your interactions the best customer experiences are built with zendesk. zendesks powerful and flexible customer service and engagement platform scales to meet the needs of any business, from startups and small businesses to growth companies and enterprises. zendesk serves businesses across a multitude of industries, with more than 125,000 paid customer accounts offering service and support in more than 30 languages. headquartered in san francisco, zendesk operates worldwide with 15 offices in north america, europe, asia, australia, and south america. learn more at interested in knowing what we do in the community check out the zendesk neighbor foundation to learn more about how we engage with, and provide support to, our local communities. individuals seeking employment at zendesk are considered without regards to race, color, religion, national origin, age, sex, marital status, ancestry, physical or mental disability, veteran status, or sexual orientation. by submitting your application, you agree that zendesk may collect your personal data for recruiting, global organization planning, and related purposes. zendesks candidate privacy notice explains what personal information zendesk may process, where zendesk may process your personal information, its purposes for processing your personal information, and the rights you can exercise over zendesks use of your personal information.","salesforce.com, salesforce advanced administrator, platform builder, sales cloud consultant, cpq, dataloader, excel, soqlxplorer, demandtools","troubleshooting, analytical skills, customer service, stakeholder management, communication, coordination, problem-solving, detail-oriented, prioritization, data-driven mindset, presentation skills, self-starter, diplomacy, consultative, decision-making, teamwork, adaptability, time management"
7289,IT Systems Administrator, Systems Administrator - LINUX,"casa systems, inc. is a leading provider of next-generation broadband distributed and virtualized architectures in mobile, fixed telecom and cable networks. as the original supplier of commercially deployed ccap systems that deliver voice, video, and data over a single port, casa continues a tradition that brings leading edge solutions to hundreds of service providers around the world. at casa systems, our mission is to deliver ultra-broadband solutions that keep families, communities and the world connected. we harness our passion for innovation to drive technological solutions that allow service providers to do amazing things that improve the way we live. we are seeking to hire a systems administrator - linux to join our information technology team based in our andover, ma, usa facility which is located about 30 minutes north of boston. the systems administrator will be responsible for continued linux support, administration and maintenance of casas 7 x 24 x 365 business critical infrastructure. as a linux expert he/she will make improvements and take action to help ensure the stability of our linux infrastructure. essential duties responsibilities: responsible for linux architecture and design for 24x7x365 global operation. manage red hat enterprise/centos and other linux os servers. maintain os upgrades and patches. upgrade and maintain nis environment for the development servers. backup and maintain all development data to san/cloud based technology. responsible for user security access administration of the linux systems. user support for linux/windows systems qualifications: undergraduate degree or equivalent experience in related field; computer science highly desirable. certification on linux. 5+ to 7 years related experience. must be a team player. requires good documentation skills to meet compliance requirements. strong tcp/ip network and ability to troubleshoot networking issues. experience with perl/shell scripting. knowledge of windows domain controller. knowledge of san/nas environment for linux/windows. knowledge of apple os. knowledge of data-domain de-duplication. maintain os upgrades and patches. vmware and networker experience is a plus. physical demands and working conditions: occasionally lifts/carries object and materials weighing +30 pounds. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. casa systems, inc. participates in the everify program. casa systems is committed to fostering a diverse workforce and inclusive work environment free from unlawful employment discrimination and without barriers to equal employment opportunity (eeo). required skills required experience","linux administration, red hat enterprise/centos, nis environment, san/cloud technologies, tcp/ip networking, perl/shell scripting, windows domain controller, san/nas environments, apple os, data-domain de-duplication, vmware, networker","team player, good documentation skills"
7356,IT Systems Administrator, Intermediate Administrator,"overview our client, a market leader and technology innovator, is seeking talented professionals to deliver cutting edge solutions to their customers. well- respected, with a global presence, our client consistently offers a powerful and robust portfolio of products, services and solutions that help customers successfully execute their missions in todays dynamic environment. with unsurpassed engineering, using an open systems approach, our client solves the nations most complex challenges while foreseeing future needs. intermediate administrator (us citizenship required) san jose, ca 2018-6613 responsibilities assist senior managers and/or managers and their staffs calendar meeting schedules in microsoft outlook, to include internal and external meetings with clients and staff manage frequently-changing schedules and appointments as well as coordinate projects tasks prepare meeting agendas and compile materials for use in meetings, discussions, presentations monitor external/internal communications, and expeditiously address, bringing critical issues to the senior managers and/or managers attention draft, proofread, and finalize written correspondence ensuring accuracy work on assignments of moderate difficulty and complexity requiring judgment in resolving issues schedule and ensure full support for meetings, coordinate video teleconferences, conference calls, meetings including reserving rooms, preparing for the event, and coordinating with on-site facilities and information technology experts plan local, domestic, and international travel arrangements maintaining awareness of any security processes for international travel prepare expense reports for travel reimbursements to ensure timely filing discretely accept and screen calls, connect callers with appropriate staff, and follow up as needed greet internal and external customers obtain data from various sources, analyze data and information, and prepare reports as needed enter, format, and proofread inputs into excel spreadsheets, powerpoint and word documents build collaborative relationships, internally and externally communicate professionally and effectively with employees and customers work on multiple projects in a fast-paced environment collaborate with others to improve processes and procedures qualifications required able to obtain a ts/sci clearance. knowledge of excel, word, powerpoint to generate tracking and coordination spreadsheets experience with concur is a plus be able to prioritize a wide-variety of tasking from several disciplines on a daily basis basic ability to apply company policies and procedures to resolve routine issues follows standard practices and procedures in analyzing situations or data from which answers can be readily obtained builds stable and productive working relationships internally communicates clearly verbally or in writing creative, innovative responsibilities requiring proactive decision making skills should have strong attention to detail and a penchant for accuracy us citizenship is required by law, regulation, executive order, or government contract. education and experience : high school diploma or the equivalent is required. in addition, related vocational training plus a minimum of 3 years administrative or business experience, or a minimum 5 years of administrative or business experience is required conditions of employment: applicants selected for employment will be required to pass a pre-employment drug screening and background investigation which may include education, criminal and work history verifications. about our company: moseley technical services, inc. is dedicated to providing our clients with a high standard of quality products and services. for two decades, our reputation has been built on this dedication and the long-term relationships developed with some of the most prestigious companies in the aerospace and defense industries. these business relationships give you the opportunity to not only find a job but to find one you can value and enjoy. we will be dedicated to you and to making your career a success. accepted applicants will have the opportunity to be eligible for benefits, including medical and supplemental insurance and a 401k. appreciation and gratitude for employees is a hallmark of organizations with low turnover. moseley technical services, inc. is an aa/eeo/veterans/disabled employer. join a team that values your experience","microsoft outlook, excel, word, powerpoint, concur, data analysis, excel spreadsheets, coordination spreadsheets","communication skills, organizational skills, attention to detail, problem-solving skills, time management, flexibility, collaboration, decision-making skills"
7051,IT Systems Administrator,Systems/Network Administrator,"job description jack henry associates, inc. a leading provider of technology solutions and payment processing services primarily for the financial services industry is seeking a systems/network administrator for our growing team the selected candidate will support the activities of monitoring, modifying and maintaining systems for acceptable availability, stability and response time to customers. systems include, but are not limited to, data center, network, operating system, client network infrastructure, mail server, and network monitoring systems. the ideal candidate for this role will have the ability to effectively communicate with business units outside of it, have a solid process driven focus and can provide exceptional customer service. if selected, you will work with a team of highly trained and experienced individuals located in various locations around the country. they collaborate well and enjoy a flexible working environment. this position can be located in monett, mo, springfield, mo, houston, tx, omaha, ne, or mendota heights, mn. minimum qualificat ions minimum 12 months networking experience. technical support experience. preferred qualifications ability to learn and use professional concepts ability to work on projects of limited scope and complexity. ability to follow standard practices and procedures in analyzing situation from which answers can be readily obtained. basic knowledge of it infrastructure concepts and principles. basic communication and customer interaction skills. basic knowledge of products offered by jha. able to troubleshoot and resolve customer problems in a timely manner. able to monitor, modify and maintain assigned system(s) in support of optimal performance and availability. associates or bachelors degree. certifications comptia network+, cct, ccent, ccna. essential functions monitors systems for optimum performance and availability. installs, configures and maintains systems, such as lan, wan, internet and/or data networks. implements system enhancements (software and hardware updates) that will improve the performance and reliability of the system. troubleshoots and resolves customer and internally-reported system problems. implements and monitors corporate security policies. documents and implements system procedures, policies and events. participates in on-call 24x7 support rotation. assists in performing essential functions required for effective system backup and restore testing. assists in performing periodic recovery testing of dr plans. may manage data access and data permissions. assists in managing user accounts. may assist support groups with applications installed on various servers. equal employment opportunity applicants for u.s. based positions with jack henry associates must be legally authorized to work in the united states. verification of employment eligibility will be required at the time of hire. visa sponsorship is not available for this position. jack henry associates, inc. is an equal employment opportunity/affirmative action employer and maintains a drug-free workplace. females, minorities, veterans, and individuals with disabilities are encouraged to apply.","networking experience, technical support, ability to learn and use professional concepts, basic knowledge of it infrastructure concepts and principles, troubleshooting, system monitoring","communication, customer interaction, ability to work on projects of limited scope and complexity, process driven focus, team collaboration, customer service"
7317,IT Systems Administrator,IT DEPUTY ADMINISTRATOR,"department of economic security providing opportunity, assistance and care for arizonans in need arizona management system (ams): all arizona state employees operate within the arizona management system (ams), an intentional, results-driven approach for doing the work of state government whereby every employee reflects on performance, reduces waste, and commits to continuous improvement with sustainable progress. through ams, every state employee seeks to understand customer needs, identify problems, improve processes, and measure results. state employees are highly engaged, collaborative and embrace a culture of public service. it deputy administrator division of employment and rehabilitation services 3443 n. central phoenix, az 85012 job summary: this deputy position is specifically responsible for providing leadership and managing the it staff, supervision and managers that manage, develop and enhance the information technology projects for the workforce and unemployment insurance (ui) programs. this position will report to the division of employment and rehabilitation services (ders) it administrator and will serve as the it deputy administrator and will provide overview, responsibilities and support for the ders system and automation section. job duties: provide leadership, direction, management, and oversight of three primary sections under the ders it systems and automation-workforce, unemployment insurance (ui) and data security agreements (dsa). utilize waterfall and agile project management methodologies and process; oversee, prioritize and monitor projects within these sections through the initiation, planning, execution, monitoring and closing phase of projects. engage with the business programs, internal technical partners, and ders executive team. mange, recommend, oversee and approve sensitive and complex personnel activities related to hiring, corrective actions, critical justifications, product descriptions (pdq) time sheet approval, and leave management. identify system, subsystem, program and network requirements to address business problems. investigate, assess and evaluate new technologies and business applications. other duties as assigned. knowledge, skills and abilities (ksas): knowledge of project management life cycle related to information technology, project management principles and practices. knowledge of waterfall and agile software methodologies and associated pm tools, understanding of mainframe, distributed, and clouds environments. knowledge of unemployment insurance and workforce programs leadership skills strong verbal and written communication strong customer service skills skills in conceptualizing network configuration, technologies, and business flow. ability to manage multiple projects and teams ability to meet deadlines and monitor projects with minimal oversight. selective preference(s): bachelors degree 8 or more years of related experience as it manager/supervisor broad and generally deep knowledge of the workforce and unemployment insurance (ui) programs, and 2 years of project management experience. pre-employment requirements: apply for and show proof of a valid arizona fingerprint clearance card that meets level one requirements driving is required; individuals may be required to use their personal motor vehicle, as well as maintaining valid motor vehicle insurance and current arizona vehicle registration. a current, valid state issued drivers license; employee is subject to drivers license record checks and must maintain an acceptable driving record, valid motor vehicle insurance and registration and complete any required training (see arizona administrative code r2-10-207.12) successfully complete the electronic employment eligibility verification program (e-verify), applicable to all newly hired state employees successfully pass background and reference checks; employment is contingent upon completion of the above mentioned process and the agencys ability to reasonably accommodate any restrictions benefits: the department of economic security offers a comprehensive benefits package to include: sick leave vacation with 10 paid holidays per year health and dental insurance retirement plan life insurance and long-term disability insurance optional employee benefits include short-term disability insurance, deferred compensation plans, and supplemental life insurance retirement: positions in this classification participate in the arizona state retirement system (asrs). please note, enrollment eligibility will become effective after 27 weeks of employment. contact us: if you have any questions please feel free to contact 602 542-4221 for assistance. persons with a disability may request a reasonable accommodation such as a sign language interpreter or an alternative format by contacting 602-364-3981. requests should be made as early as possible to allow time to arrange the accommodation. arizona state government is an aa/eoe/ada reasonable accommodation employer.","project management, waterfall and agile methodologies, it management, network configuration, business flow conceptualization, mainframe, distributed and cloud environments, technology evaluation","leadership, communication, customer service, multitasking, meeting deadlines"
7278,IT Systems Administrator,Systems Administrator,"overview governmentcio is looking for a system administrator to join our team. the role is part of the genomic information system for integrated science (gensis) project at the va medical center in boston, ma. the system administrator serves as a subject matter expert (sme) that provides data center, infrastructure, network, and communications technical leadership, guidance and recommendations. provides input to the project architects required to make critical decisions that define a specific direction for a system in terms of implementation, operations, and maintenance. responsibilities the software developer will: lead the infrastructure change control board meetings (ccb) develop and maintain environment design document manage migration to new dev/sqa environments make recommendations on upgrades os, database, java, and appliance firmware versions manage certificate tracking and implementation sops for each environment review and/or create scripts to assist in environment configuration management ability to make recommendations on database designs, database replications plans, and database cleanup activities knowledge of a systems authorization to operate (ato) process. ability to make recommendations on new server specifications when provided by dev teams enforce operational, release, and configuration processes and procedures create and maintain software roadmaps and interdependencies of infrastructure layer software with application layer software perform cots product tools analysis and recommendations for acquisition consideration by the data center managers lead the review of all server planning sheet submissions, proactively make recommendations for change to as-built configurations qualifications required: bachelors degree in computer science, electronics engineering or other engineering or technical discipline is required at least 5 years experience managing multiple enterprise technical environments. experience with wildfly, apache web server, mssql familiarity with apache solr, apache jena; is a plus enterprise understanding of data center services to include: hardware and software, hosting services, and network communications leadership skills, initiative, and good judgment. good communications, analytical, and writing skills. ability to work independently within a team-oriented environment competency in ms word, ms visio, ms excel, and ms sharepoint","data center management, infrastructure management, network management, communications management, environment design, os upgrades, database upgrades, java upgrades, firmware upgrades, certificate tracking, scripting, database design, database replication, database cleanup, authorization to operate (ato) process, server specifications, operational procedures, configuration management, software roadmaps, cots product analysis, server planning, enterprise technical environment management","leadership, initiative, judgment, communication, analytical skills, writing skills, teamwork"
